453,0.0528481
252,0.0671329
53,0.0586989
451,0.0655901
896,0.0533371
516,0.0848703
645,0.0909302
275,0.067937
976,0.0327371
935,0.0428115
908,0.04945
127,0.0717185
61,0.0489074
646,0.0598713
747,0.0642322
228,0.0741823
820,0.0266576
38,0.0420695
173,0.0479837
379,0.0239606
523,0.0607395
763,0.0629929
88,0.0701364
110,0.040276
852,0.0232622
410,0.0720222
592,0.0415902
102,0.0498587
830,0.066831
801,0.0599224
353,0.0368435
959,0.0534466
899,0.0248825
655,0.0368691
111,0.0595514
702,0.033361
321,0.0542072
384,0.039464
297,0.0742502
704,0.0259858
789,0.0531798
959,0.0792826
615,0.0399412
126,0.0662576
532,0.04521
988,0.0408231
191,0.0182592
55,0.0635412
270,0.0781054
178,0.0245736
397,0.0719248
788,0.0666563
102,0.0529982
841,0.0328193
268,0.0838727
883,0.0563025
547,0.0686024
228,0.0533587
73,0.052966
649,0.0375058
660,0.0586159
150,0.0506514
40,0.0535855
681,0.0759933
634,0.0101311
568,0.0721405
989,0.0252875
415,0.0615916
175,0.0258428
401,0.0337753
891,0.0480453
103,0.007567
339,0.0252038
495,0.0738604
649,0.0588793
680,0.0500243
556,0.0261793
249,0.0452307
170,0.0115802
896,0.0235467
545,0.0248448
357,0.0511796
380,0.0985337
569,0.0435911
699,0.0430696
89,0.0536201
27,0.05305
580,0.0781399
150,0.0492784
702,0.0490702
363,0.0512817
56,0.0721863
220,0.0476227
206,0.0211449
143,0.0510006
774,0.050842
254,0.0466206
737,0.0247545
323,0.0689727
883,0.0515397
835,0.0498609
844,0.0617089
754,0.0521987
591,0.0642047
155,0.0446913
184,0.0662715
81,0.0714001
560,0.0353157
798,0.0408196
168,0.0648082
211,0.0677212
439,0.064375
703,0.070828
53,0.0432835
259,0.0459111
686,0.0570664
500,0.0835066
116,0.0610924
342,0.0878073
878,0.0597942
612,0.0682816
315,0.0425615
957,0.0313554
262,0.0470889
328,0.075083
668,0.0233863
445,0.107146
36,0.0834909
530,0.0730047
134,0.0595254
505,0.0726324
629,0.0208627
58,0.0212589
179,0.0658289
222,0.0891065
1,0.043689
65,0.0546682
492,0.0343753
50,0.0704222
172,0.0434412
918,0.0553631
330,0.0567838
75,0.0633482
6,0.055549
302,0.0137783
546,0.0576628
669,0.0747988
810,0.051558
21,0.0529731
161,0.0468502
56,0.0334574
104,0.032294
620,0.0593663
240,0.0781092
701,0.0596161
401,0.0696635
516,0.0730007
180,0.0793982
827,0.0926933
922,0.0342391
769,0.0312654
425,0.0316735
533,0.114207
977,0.0545607
500,0.0636719
968,0.0915559
753,0.0726154
900,0.0316048
617,0.0145357
868,0.0549819
383,0.0418193
452,0.0726166
263,0.0769367
401,0.0478262
408,0.0487603
753,0.049439
136,0.0931349
700,0.0890957
464,0.097986
360,0.062165
911,0.0528601
152,0.074084
235,0.07081
138,0.0445421
877,0.031976
95,0.0801108
566,0.0663674
634,0.0518138
713,0.0569835
237,0.0752712
944,0.0770417
704,0.0484757
314,0.038222
12,0.0712395
730,0.084406
422,0.0670186
754,0.0710731
110,0.0932467
172,0.0612158
938,0.021199
890,0.0545456
298,0.0607423
916,0.0725384
779,0.050086
188,0.0668019
893,0.06549
912,0.0558206
149,0.0428569
214,0.0319367
800,0.0110208
82,0.0401782
108,0.124109
518,0.0607083
74,0.050327
170,0.0398699
838,0.0780252
819,0.0360533
574,0.0974932
304,0.0233495
703,0.039896
767,0.0472036
146,0.0596793
928,0.0631381
361,0.0685221
521,0.0603609
507,0.065994
589,0.0233348
422,0.0375864
624,0.0682488
495,0.0360246
395,0.0439373
554,0.0271536
988,0.0576361
158,0.0361444
787,0.0503688
864,0.0575139
527,0.0656707
114,0.0206159
412,0.021768
377,0.0547421
377,0.0261039
303,0.0190746
732,0.065311
610,0.0400913
156,0.0429355
216,0.0486171
819,0.125299
968,0.0287005
168,0.0623281
714,0.0660131
394,0.076312
567,0.0267032
550,0.0830139
870,0.0712636
801,0.0211004
897,0.0469696
242,0.0698436
150,0.113329
922,0.0553147
511,0.0805217
537,0.0550262
156,0.0660889
400,0.0554021
295,0.0407295
672,0.0356611
392,0.07141
78,0.0582533
651,0.0648088
146,0.0491649
505,0.063665
859,0.0359737
937,0.110863
962,0.0228333
461,0.0679463
169,0.0447303
507,0.0397777
106,0.0292631
301,0.0638948
510,0.103301
262,0.0246697
892,0.0176554
707,0.0689087
891,0.0817031
356,0.0560081
193,0.0686967
917,0.0708858
385,0.047268
590,0.0305278
210,0.0536733
686,0.0791088
179,0.101777
479,0.0289107
626,0.0519051
419,0.0656662
682,0.0504125
679,0.0419422
802,0.0393469
162,0.0468967
995,0.0604424
678,0.0642945
394,0.0395521
50,0.0496941
574,0.087278
445,0.0309715
820,0.0826768
680,0.0308357
730,0.0591655
618,0.0560493
715,0.0767428
587,0.0497681
610,0.0491578
309,0.0970509
826,0.0565952
297,0.0560973
987,0.0804998
896,0.0446073
614,0.110297
666,0.0560657
297,0.0510546
357,0.0289059
397,0.0644344
801,0.0423214
528,0.0979202
166,0.0646551
837,0.0327628
714,0.0668838
738,0.0600324
520,0.067411
97,0.0368922
580,0.0832878
452,0.0761028
229,0.0598554
788,0.0424395
951,0.0949542
672,0.0524186
682,0.0618037
452,0.0434616
850,0.0318737
89,0.0510461
451,0.0525649
363,0.151394
280,0.0583428
392,0.0733363
45,0.0488834
528,0.0438182
865,0.0893654
542,0.0119628
161,0.0627755
704,0.0686016
552,0.0412263
884,0.0835981
70,0.0672282
112,0.118877
193,0.0688229
518,0.0325324
952,0.0219289
59,0.0384028
968,0.0687154
33,0.0650463
117,0.070222
601,0.0700405
578,0.0746825
879,0.0576443
854,0.0279389
682,0.0809019
319,0.0530429
141,0.0782147
116,0.0731126
160,0.0395215
757,0.0529512
595,0.0609928
141,0.0621772
188,0.066061
583,0.0776461
196,0.03904
667,0.0671649
788,0.0594154
184,0.0492588
359,0.092734
88,0.0604532
362,0.073134
703,0.100395
221,0.0689361
306,0.0539906
658,0.06183
639,0.0407791
125,0.0193
578,0.0807057
4,0.034434
214,0.0827995
830,0.0632119
100,0.0405318
618,0.0552297
272,0.066353
453,0.0530385
547,0.0479999
94,0.0262289
599,0.0458391
119,0.0676933
872,0.0858273
651,0.067771
696,0.0346922
959,0.0940473
984,0.0446996
569,0.0307072
106,0.0842645
471,0.0386663
172,0.0752218
155,0.0306658
36,0.10038
281,0.068837
269,0.0807963
388,0.0786423
156,0.0727133
498,0.0315719
150,0.0470062
739,0.0654446
37,0.0268745
309,0.0700838
460,0.0523139
194,0.0548207
940,0.078422
839,0.0436409
432,0.0435473
305,0.0599922
466,0.0753341
899,0.0542826
610,0.0873133
576,0.0723794
877,0.0837349
949,0.0734535
259,0.0211221
787,0.0598706
117,0.0533457
373,0.0426304
511,0.0686826
831,0.0210452
60,0.0440106
970,0.0956178
981,0.0707782
457,0.061995
772,0.0546928
425,0.0937271
474,0.0838456
333,0.0912621
297,0.0560029
261,0.0693387
320,0.0738101
671,0.0808429
959,0.0594527
423,0.0304179
86,0.0496235
485,0.076677
26,0.0545567
845,0.00885857
180,0.0663043
280,0.0508285
533,0.0535749
702,0.0371462
529,0.0364235
988,0.0536924
651,0.0739574
933,0.0398095
520,0.109976
678,0.0696184
938,0.0581537
458,0.0538875
789,0.0470894
472,0.0260438
154,0.0499514
898,0.02565
351,0.0582102
351,0.0534024
0,0.0281608
200,0.0433948
641,0.0261856
364,0.0496859
721,0.061631
70,0.0921559
728,0.0684691
908,0.0516773
355,0.0492853
547,0.0279823
68,0.104029
168,0.0804775
639,0.0735984
314,0.0809674
85,0.102212
53,0.0300176
491,0.0603705
186,0.0453779
670,0.0633359
758,0.0418613
229,0.0386036
523,0.056059
236,0.0712602
0,0.0494412
354,0.0487835
547,0.0598174
850,0.0872708
489,0.0726352
711,0.024786
460,0.0324835
628,0.0585698
205,0.0656673
325,0.0550153
495,0.0285034
35,0.0449159
737,0.0533154
915,0.107371
188,0.0598408
70,0.101524
505,0.0644081
878,0.0598944
310,0.054347
827,0.0865409
810,0.0188283
670,0.0931648
313,0.0554307
970,0.0802949
316,0.0416576
183,0.0513933
63,0.0682015
890,0.0693261
908,0.0473856
568,0.0428374
591,0.0180558
847,0.0803931
212,0.032826
676,0.0603814
615,0.00564561
243,0.0509442
970,0.0731052
13,0.0634358
922,0.0837014
240,0.0550748
500,0.0315088
634,0.0287748
526,0.04365
740,0.0558099
155,0.0564847
974,0.0161188
439,0.0940024
147,0.0443059
251,0.068387
330,0.0188962
482,0.0163027
977,0.0417157
492,0.0381646
827,0.0793485
24,0.048158
557,0.0777124
169,0.0481478
595,0.0332263
257,0.0361506
336,0.0837071
595,0.0369285
636,0.0483767
853,0.0555056
633,0.0319226
270,0.0529628
198,0.0205842
298,0.0743203
850,0.145989
294,0.0714892
315,0.019184
937,0.0749685
184,0.0459354
86,0.103154
435,0.0303809
446,0.0686085
318,0.0464229
30,0.0670851
861,0.0490158
161,0.035787
302,0.0476503
558,0.0761816
22,0.0505432
129,0.0257755
701,0.0891475
523,0.0632734
256,0.0572121
871,0.0682829
425,0.0678403
823,0.0553417
425,0.082348
890,0.0778118
557,0.0756415
194,0.0621703
88,0.032645
317,0.0201517
335,0.0327977
578,0.0545048
397,0.0608676
395,0.0426035
716,0.0418109
458,0.0607704
203,0.0481947
721,0.0976273
813,0.0747774
405,0.0557314
367,0.0616997
583,0.0585632
539,0.0371166
227,0.0292844
108,0.0592139
119,0.0653124
25,0.0588173
369,0.051226
484,0.0669415
527,0.0619762
867,0.0688206
704,0.0512269
520,0.0966999
646,0.0447334
112,0.0408657
612,0.0690701
53,0.0762118
56,0.0634521
848,0.0150594
796,0.0264426
399,0.0349894
4,0.0559892
298,0.0722542
906,0.0802647
53,0.0661431
263,0.103806
419,0.0692085
117,0.0552607
568,0.0517684
99,0.0612982
178,0.0612428
58,0.0145572
210,0.0755833
350,0.0549741
813,0.0384089
755,0.0365792
267,0.0525096
526,0.0383231
106,0.0710033
77,0.0647042
532,0.0562232
63,0.051344
857,0.0711107
907,0.0413778
884,0.0748646
377,0.0252351
895,0.076156
170,0.0425748
767,0.0351546
615,0.0886408
329,0.0485822
451,0.0505471
900,0.0664871
62,0.082371
489,0.0840928
84,0.067322
428,0.067871
942,0.0498421
950,0.0543728
951,0.0667024
607,0.0919503
682,0.082259
206,0.0435619
319,0.0274144
244,0.0515922
937,0.0858107
24,0.017698
330,0.0438901
431,0.0287708
979,0.0801894
485,0.0816377
670,0.0423726
109,0.0491718
599,0.0754499
784,0.0520149
634,0.0202218
112,0.0192614
923,0.047868
615,0.0239705
141,0.028795
27,0.0483894
141,0.038587
761,0.0396049
28,0.0528284
802,0.030772
570,0.0432446
835,0.0924179
564,0.088864
555,0.0778378
121,0.0393004
860,0.0736314
155,0.0523881
270,0.0880897
457,0.0649449
162,0.0509498
963,0.0599117
627,0.0393205
123,0.0534796
818,0.0655205
569,0.0218979
99,0.0565971
325,0.0430951
925,0.043127
588,0.0624338
324,0.0384646
896,0.0336584
896,0.0557734
758,0.0639179
716,0.0357713
641,0.0532553
332,0.0949887
274,0.0693873
759,0.0817706
34,0.0222954
246,0.027697
588,0.0411174
829,0.0312492
373,0.0922176
182,0.0529024
46,0.0764618
271,0.0253933
788,0.0926753
282,0.0642006
611,0.058429
965,0.0488941
476,0.0429568
